linkname,coefficient,coefficient_from_ocr,p_value,significance_level,highway,latitude,longitude,road_name,name,Link ID,Number of lanes,Speed limit (mph),Average speed (mph),Average delay (spvpm),Reliability (spvpm),Average daily flow,Length (m),Total delay (vhd),Road number,Road class,Direction,Link location,Start Width,End Width,match_method
200130047,-0.003648089,-0.0061513,0.0,***,A14,52.2578856461351,0.023752583930703,A14/0902J,MIDAS site at A14/0902J priority 1 on link 200130047; GPS Ref: 538224;264118; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
200130048,0.0045733443,6898.0,0.0,***,A14,52.2597534278358,0.018650252056794,A14/0903A,MIDAS site at A14/0903A priority 1 on link 200130048; GPS Ref: 537870;264316; Eastbound,200130048,3.0,70.0,61.7178,7.004,2.463,39985.8,916.6699999999998,79.24159999999999,A14,Rural all-purpose dual 3 or more lane carriageway,Eastbound,A14 eastbound within J25,,,exact_link_id
200130049,-0.0016547078,-0.0028643,0.0,***,A14,52.257389103713,0.024916856709195,A14/0909K,MIDAS site at A14/0909K priority 1 on link 200130049; GPS Ref: 538305;264065; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
200130073,-0.0039109974,-0.007246,0.0,***,A14,52.2535427789077,0.032111403079136,A14/0920A,MIDAS site at A14/0920A priority 1 on link 200130073; GPS Ref: 538808;263651; Eastbound,200130073,4.0,70.0,59.9822,8.7186,2.468,36457.8,2591.5,88.9446,A14,Rural all-purpose dual 3 or more lane carriageway,Eastbound,A14 eastbound between J25 and J31,,,exact_link_id
200130074,0.009139215,97965.0,0.0,***,A14,52.2550038643217,0.028720305846619,A14/0915B,MIDAS site at A14/0915B priority 1 on link 200130074; GPS Ref: 538572;263807; Westbound,200130074,4.0,70.0,62.443000000000005,6.2484,1.4642,36956.4,2499.67,64.7004,A14,Rural all-purpose dual 3 or more lane carriageway,Westbound,A14 westbound between J31 and J25,,,exact_link_id
200130081,0.0064168987,7631.0,0.0,***,A14,52.2636964907838,0.008365774662138,A14/0899B,MIDAS site at A14/0899B priority 1 on link 200130081; GPS Ref: 537156;264735; Westbound,200130081,3.0,70.0,62.79880000000001,5.9266000000000005,1.266,40712.0,1550.81,68.8078,A14,Rural all-purpose dual 3 or more lane carriageway,Westbound,A14 westbound between J25 and J24A,,,exact_link_id
200130082,0.008280196,6107.0,0.0,***,A14,52.2559268259782,0.026813663353355,A14/0907B,MIDAS site at A14/0907B priority 1 on link 200130082; GPS Ref: 538439;263906; Westbound,200130082,3.0,70.0,63.5474,5.2654000000000005,1.4166,37569.6,993.64,54.625,A14,Rural all-purpose dual 3 or more lane carriageway,Westbound,A14 westbound within J25,,,exact_link_id
200130084,-0.004508296,94383.0,0.0,***,A14,52.2572605180876,0.022976832848155,A14/0904M,MIDAS site at A14/0904M priority 1 on link 200130084; GPS Ref: 538173;264047; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
200130111,-0.0026793266,-0.0018523,0.0,***,A14,52.2557191673483,0.026862804840701,A14/0908L,MIDAS site at A14/0908L priority 1 on link 200130111; GPS Ref: 538443;263883; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
200130120,1.7611543e-05,6025324.0,0.0,***,A14,52.2312689035099,0.074528931155337,A14/0955L,MIDAS site at A14/0955L priority 1 on link 200130120; GPS Ref: 541774;261256; Westbound,200130120,2.0,70.0,65.3976,3.815,1.4484,8897.8,3463.0,9.4222,A428,Rural all-purpose dual 2 lane carriageway,Westbound,A428 westbound between M11/A14 and A1303,,,exact_link_id
200130182,-0.00052926986,811.0,0.0,***,A14,52.2313325675583,0.07448796607867,A14/0955B,MIDAS site at A14/0955B priority 1 on link 200130182; GPS Ref: 541771;261263; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
200130188,-0.0046358733,39502.0,0.0,***,A14,52.2374915064282,0.06220856537296,A14/0941M,MIDAS site at A14/0941M priority 1 on link 200130188; GPS Ref: 540913;261924; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
200130223,0.00590217,-0.0010735,0.0,***,A14,52.233843427326,0.098271691440873,A14/0975A,MIDAS site at A14/0975A priority 1 on link 200130223; GPS Ref: 543387;261589; Eastbound,200130223,3.0,70.0,63.03339999999999,5.7646,1.4848000000000001,21326.0,1678.33,34.2294,A14,Rural all-purpose dual 3 or more lane carriageway,Eastbound,A14 eastbound between J31 and J32,,,exact_link_id
200130224,0.008418748,74091.0,0.0,***,A14,52.2338323707193,0.099398853006328,A14/0975B,MIDAS site at A14/0975B priority 1 on link 200130224; GPS Ref: 543464;261590; Westbound,200130224,3.0,70.0,62.2616,6.4248,1.52,35820.2,1709.4900000000002,64.69120000000001,A14,Rural all-purpose dual 3 or more lane carriageway,Westbound,A14 westbound between J32 and J31,,,exact_link_id
200130235,0.0037644817,47005.0,0.0,***,M11,52.2294340480105,0.07199789011987,M11/6904A,MIDAS site at M11/6904A priority 1 on link 200130235; GPS Ref: 541607;261047; Northbound,200130235,2.0,70.0,61.8002,6.8668000000000005,1.4948000000000001,26526.0,398.02,50.4958,M11,"Motorway, dual 2 lanes",Northbound,M11 northbound within J14,,,exact_link_id
200130238,-0.00022233384,-0.0087664,0.0,***,M11,52.2295939730883,0.072107842868144,M11/6904B,MIDAS site at M11/6904B priority 1 on link 200130238; GPS Ref: 541614;261065; Southbound,200130238,2.0,70.0,52.980399999999996,17.553,6.7816,25655.4,1243.01,130.2396,M11,"Motorway, dual 2 lanes",Southbound,M11 southbound within J14 (after access to A1307),,,exact_link_id
200130239,0.00607721,,,,M11,52.238104291154,0.062647077082034,M11/6916B,MIDAS site at M11/6916B priority 1 on link 200130239; GPS Ref: 540941;261993; Southbound,200130239,2.0,70.0,57.96320000000001,11.185599999999999,3.8202,27228.2,523.18,90.27079999999998,M11,"Motorway, dual 2 lanes",Southbound,M11 southbound within J14 (before access to A1307),,,exact_link_id
200130251,-0.0016595098,-0.0025361,0.0,***,M11,52.2373730029274,0.063843458627658,M11/6914L,MIDAS site at M11/6914L priority 1 on link 200130251; GPS Ref: 541025;261914; Eastbound,,2.180722891566265,70.0,60.50203614457831,8.610837349397592,3.026078313253012,31166.66265060241,3604.7709638554215,76.94753012048193,,,,,,,highway_mean
200130252,0.01281388,262424.0,0.0,***,M11,52.2296653271711,0.07265298651919,M11/6904M,MIDAS site at M11/6904M priority 1 on link 200130252; GPS Ref: 541651;261074; Southbound,,2.180722891566265,70.0,60.50203614457831,8.610837349397592,3.026078313253012,31166.66265060241,3604.7709638554215,76.94753012048193,,,,,,,highway_mean
200130256,0.009212859,104882.0,0.0,***,A14,52.2323090288472,0.082353755721494,A14/0963B,MIDAS site at A14/0963B priority 1 on link 200130256; GPS Ref: 542305;261387; Westbound,200130256,3.0,70.0,62.267999999999994,6.402200000000001,1.2534,22535.2,383.07,40.8368,A14,Rural all-purpose dual 3 or more lane carriageway,Westbound,A14 westbound within J31 (before A428 westbound),,,exact_link_id
200130259,0.0033567974,1571.0,0.0,***,A14,52.2395250162211,0.060589140852841,A14/0945A,MIDAS site at A14/0945A priority 1 on link 200130259; GPS Ref: 540796;262147; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
200130379,-0.0045163487,44601.0,0.0,***,M11,52.2294176201829,0.07190926283111,M11/6904J,MIDAS site at M11/6904J priority 1 on link 200130379; GPS Ref: 541601;261045; Northbound,,2.180722891566265,70.0,60.50203614457831,8.610837349397592,3.026078313253012,31166.66265060241,3604.7709638554215,76.94753012048193,,,,,,,highway_mean
200130924,-0.002875525,-0.0018719,0.0,***,A14,52.2381108908201,0.14550322720136,A14/1007J,MIDAS site at A14/1007J priority 1 on link 200130924; GPS Ref: 546598;262158; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A1 northbound between A47 and B1081 near Stamford (south),0.0021093932,,,,A1,52.6034407158026,-0.42681090683493,A1/6504/1,TMU Site 6504/1 on link A1 northbound between A47 and B1081 near Stamford (south); GPS Ref: 506638;301788; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound between B1041 and B661,-0.00024338195,,,,A1,52.2588357713055,-0.263461520456668,A1/9933/1,TMU Site 9933/1 on A1 northbound between B1041 and B661; GPS Ref: 518620;263715; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound between B1081 near Stamford (south) and A43,0.0007717862,,,,A1,52.6345618811409,-0.47740187429315,A1/6505/1,TMU Site 6505/1 on link A1 northbound between B1081 near Stamford (south) and A43; GPS Ref: 503139;305176; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound between B645/B1048 and B1041,0.0064983764,,,,A1,52.2403515137248,-0.280191684738581,A1/6816/1,TMU Site 6816/1 on link A1 northbound between B645/B1048 and B1041; GPS Ref: 517527;261632; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound exit for A47,-0.025788255,,,,A1,52.5858467160328,-0.415424959799212,A1/6502/1,TMU Site 6502/1 on link A1 northbound exit for A47; GPS Ref: 507452;299848; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound exit for A605,-0.024282102,,,,A1,52.5464062723508,-0.333710007002149,A1/6782/1,TMU Site 6782/1 on link A1 northbound exit for A605; GPS Ref: 513089;295586; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound exit for A6118,-0.022849064,,,,A1,52.5780172090519,-0.410836873022187,A1/6501/1,TMU Site 6501/1 on link A1 northbound exit for A6118; GPS Ref: 507782;298984; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound within the A47 junction,-0.00016493496,,,,A1,52.5861648972587,-0.415014929696076,A1/6502/2,TMU Site 6502/2 on link A1 northbound within the A47 junction; GPS Ref: 507479;299884; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound within the A605 junction,0.0043809908,,,,A1,52.5466827575239,-0.333552079251728,A1/6782/2,TMU Site 6782/2 on link A1 northbound within the A605 junction; GPS Ref: 513099;295617; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 northbound within the A6118 junction,0.0007454162,,,,A1,52.5781867631105,-0.410742190562509,A1/6501/2,TMU Site 6501/2 on link A1 northbound within the A6118 junction; GPS Ref: 507788;299003; Northbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound between A43 and B1081 near Stamford (south),-0.0014836695,,,,A1,52.6387987480907,-0.490925279784949,A1/6506/2,TMU Site 6506/2 on link A1 southbound between A43 and B1081 near Stamford (south); GPS Ref: 502214;305628; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound between B1041 and B645/B1048,0.0030268987,,,,A1,52.2391695431151,-0.281145427567746,A1/6815/1,TMU Site 6815/1 on link A1 southbound between B1041 and B645/B1048; GPS Ref: 517465;261499; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound between B661 and B1041,0.0018240932,,,,A1,52.2587946563735,-0.26311146342941,A1/9933/2,TMU Site 9933/2 on A1 southbound between B661 and B1041; GPS Ref: 518644;263711; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound exit for A1(M)/A605/A1139,-0.00572243,,,,A1,52.5358747862467,-0.320749460070192,A1/6783/1,TMU Site 6783/1 on link A1 southbound exit for A1(M)/A605/A1139; GPS Ref: 513995;294435; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound exit for A43,-0.007908472,,,,A1,52.6389155767986,-0.490921261017337,A1/6506/1,TMU Site 6506/1 on link A1 southbound exit for A43; GPS Ref: 502214;305641; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound exit for A47,-0.022290016,,,,A1,52.5860327705355,-0.414547336273992,A1/6503/1,TMU Site 6503/1 on link A1 southbound exit for A47; GPS Ref: 507511;299870; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound exit for A605,-0.041294422,,,,A1,52.5474776643939,-0.333817001427411,A1/6781/1,TMU Site 6781/1 on link A1 southbound exit for A605; GPS Ref: 513079;295705; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound within the A47 junction,0.001180611,,,,A1,52.5859542621935,-0.414727303795606,A1/6503/2,TMU Site 6503/2 on link A1 southbound within the A47 junction; GPS Ref: 507499;299861; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A1 southbound within the A605 junction,0.0008057791,,,,A1,52.5473706645715,-0.333880037476517,A1/6781/2,TMU Site 6781/2 on link A1 southbound within the A605 junction; GPS Ref: 513075;295693; Southbound,,2.0552016985138004,65.85987261146497,56.40501486199575,11.176462845010615,3.2159511677282375,21661.256900212313,1624.5886836518048,67.2545923566879,,,,,,,highway_mean
A11 northbound access from A505,-0.0001621616,-0.0030028,0.0,***,A11,52.1206170548863,0.216152876431167,A11/6312/1,TMU Site 6312/1 on link A11 northbound access from A505; GPS Ref: 551821;249237; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 northbound between A1301 and A505,0.0042735017,,,,A11,52.1206165063961,0.216182065225777,A11/6312/2,TMU Site 6312/2 on link A11 northbound between A1301 and A505; GPS Ref: 551823;249237; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 northbound between A1307 and A1304,0.0011352805,,,,A11,52.1674532031618,0.270787758321895,A11/6309/1,TMU Site 6309/1 on link A11 northbound between A1307 and A1304; GPS Ref: 555398;254561; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 northbound between A14/A1304 and B1085 near Red Lodge (south),0.005247097,,,,A11,52.2817456214116,0.462738720846595,A11/9946/2,TMU Site 9946/2 on link A11 northbound between A14/A1304 and B1085 near Red Lodge (south); GPS Ref: 568092;267699; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 northbound between B1085 near Red Lodge (south) and B1085 near Red Lodge (north),0.0064595765,,,,A11,52.2926609759471,0.473565865442377,A11/6317/1,TMU Site 6317/1 on link A11 northbound between B1085 near Red Lodge (south) and B1085 near Red Lodge (north); GPS Ref: 568789;268938; Northbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 southbound between A1304 and A1307,0.0041240943,,,,A11,52.1656430445391,0.267186041375163,A11/6310/1,TMU Site 6310/1 on link A11 southbound between A1304 and A1307; GPS Ref: 555158;254352; Southbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 southbound between A14 and A1304,0.00016388582,,,,A14,52.2189414319025,0.314392323241403,A14/6308/1,TMU Site 6308/1 on link A11 southbound between A14 and A1304; GPS Ref: 558197;260381; Southbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A11 southbound between A505 and A1301,0.00037007272,-0.0022853,0.057,,A11,52.1204427963995,0.216334136139939,A11/6311/2,TMU Site 6311/2 on link A11 southbound between A505 and A1301; GPS Ref: 551834;249218; Southbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 southbound between B1085 near Red Lodge (south) and A14/A1304,0.0052045756,,,,A11,52.2814776862971,0.462650557566472,A11/9946/1,TMU Site 9946/1 on link A11 southbound between B1085 near Red Lodge (south) and A14/A1304; GPS Ref: 568087;267669; Southbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A11 southbound exit for A505,-0.00069328275,-0.0307199,0.0,***,A11,52.1204106334846,0.21661009141815,A11/6311/1,TMU Site 6311/1 on link A11 southbound exit for A505; GPS Ref: 551853;249215; Southbound,,2.0261096605744124,69.68668407310705,61.342772845953,8.864159268929503,2.3534099216710183,19161.164490861618,2243.8092167101827,45.34802349869452,,,,,,,highway_mean
A14 J35 eastbound exit,-0.010239504,,,,A14,52.2143117400452,0.213041258481643,A14/6314/1,TMU Site 6314/1 on link A14 J35 eastbound exit; GPS Ref: 551290;259650; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 J35 westbound exit,-0.0018188189,,,,A14,52.2143550252892,0.219835860465625,A14/6313/1,TMU Site 6313/1 on link A14 J35 westbound exit; GPS Ref: 551754;259669; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 eastbound between J33 and J34,0.0016984852,,,,A14,52.233937218196,0.165761432565844,A14/30360856,TAME Site 30360856 on link A14 eastbound between J33 and J34; GPS Ref: 547995;261735; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 eastbound within J20,0.0027664078,,,,A14,52.3343633966701,-0.296788367893114,A14/9934/2,TMU Site 9934/2 on link A14 eastbound within J20; GPS Ref: 516148;272061; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 eastbound within J35,0.0028589205,,,,A14,52.2141579186931,0.213092163926169,A14/6314/2,TMU Site 6314/2 on link A14 eastbound within J35; GPS Ref: 551294;259633; Eastbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
A14 westbound between J34 and J33,0.0027964797,,,,A14,52.2338302163919,0.165712283892839,A14/30360857,TAME Site 30360857 on link A14 westbound between J34 and J33; GPS Ref: 547992;261723; Westbound,,2.2111716621253406,70.0,61.754241144414166,7.304957765667575,2.1724114441416895,24210.298365122617,2106.115,50.134013623978205,,,,,,,highway_mean
